run_datetime[iso8601],desired_image_path[path],"desired_pose[x,y,z(m),rx,ry,rz(rad)]","initial_pose[x,y,z(m),rx,ry,rz(rad)]",convergence_status[Success|Failed],iterations_before_converging[count],"final_pose[x,y,z(m),rx,ry,rz(rad)]",final_error[l2_norm],"pose_diff_position[dx,dy,dz(m)]","pose_diff_rotation[drx,dry,drz(rad)]",position_euclidean_distance[m],geodesic_rotation_distance[rad]
2026-03-05T10:43:30,data/playroom/images/DSC05653.jpg,"[-1.0114179849624634, -0.0501832477748394, -0.8106040954589844, 2.4231462478637695, -0.8849412798881531, -2.6717569828033447]","[-0.760660707950592, -0.04302400350570679, -0.9226543307304382, 1.7805538177490234, -0.8773319125175476, -2.2041850090026855]",Failed,20,"[-0.9965611696243286, -0.04795016348361969, -0.8324658274650574, 2.4165666103363037, -0.888255774974823, -2.6650843620300293]",0.03616926819086075,"[-0.014856815338134766, -0.0022330842912197113, 0.021861732006072998]","[0.00657963752746582, 0.003314495086669922, -0.00667262077331543]",0.026526344522916932,0.005545931701142351
2026-03-05T10:43:30,data/playroom/images/DSC05738.jpg,"[0.18986061215400696, 1.7738834619522095, 0.8201885223388672, 1.260132074356079, 0.36373963952064514, -1.8310737609863281]","[0.19868455827236176, 1.4081143140792847, 1.0111411809921265, 1.5734623670578003, 0.3445674777030945, -1.2919822931289673]",Success,5,"[0.1757098138332367, 1.7586615085601807, 0.8184565901756287, 1.2601075172424316, 0.36177751421928406, -1.8304156064987183]",0.023385250940918922,"[0.014150798320770264, 0.015221953392028809, 0.0017319321632385254]","[2.4557113647460938e-05, 0.001962125301361084, -0.0006581544876098633]",0.020855515989835205,0.0020724807665503855
2026-03-05T10:43:31,data/playroom/images/DSC05594.jpg,"[-3.127589464187622, 0.7786800861358643, -0.6269260048866272, 1.2963858842849731, 1.1492528915405273, 1.6607263088226318]","[-2.8786869049072266, 0.5935565233230591, -0.7341151833534241, 0.9887831211090088, 0.8153687119483948, 1.2585585117340088]",Success,5,"[-3.111569881439209, 0.7168018221855164, -0.6504732966423035, 1.2889524698257446, 1.1476476192474365, 1.6623926162719727]",0.03269985690712929,"[-0.016019582748413086, 0.0618782639503479, 0.02354729175567627]","[0.007433414459228516, 0.0016052722930908203, -0.0016663074493408203]",0.06811770349893718,0.00912167982388628
2026-03-05T10:43:32,data/playroom/images/DSC05723.jpg,"[3.631366014480591, 0.4176766574382782, 3.9373621940612793, -3.034853458404541, 0.6313745379447937, -1.587827205657959]","[3.9118313789367676, 0.41952699422836304, 3.454570770263672, -3.529930591583252, 0.7103822231292725, -1.1378309726715088]",Failed,20,"[7.6264777183532715, -1.315664291381836, 3.4911091327667236, -2.9485061168670654, 0.86173415184021, -0.5726715326309204]",0.4862273335456848,"[-3.9951117038726807, 1.7333409488201141, 0.44625306129455566]","[-0.08634734153747559, -0.23035961389541626, -1.0151556730270386]",4.377731166482456,0.9832295658951673
2026-03-05T10:43:33,data/playroom/images/DSC05701.jpg,"[1.9635519981384277, 1.9137310981750488, -0.7358838319778442, -0.09866758435964584, 0.648935079574585, -1.632105827331543]","[2.519186019897461, 1.7138818502426147, -0.7972750663757324, -0.08131930977106094, 0.5448186993598938, -1.4027405977249146]",Failed,20,"[1.9703339338302612, 1.92172110080719, -0.7356652021408081, -0.09825506806373596, 0.6502496600151062, -1.632177710533142]",0.04117153584957123,"[-0.006781935691833496, -0.007990002632141113, -0.0002186298370361328]","[-0.0004125162959098816, -0.0013145804405212402, 7.18832015991211e-05]",0.010482489818522575,0.0013925984808784023
2026-03-05T10:43:34,data/playroom/images/DSC05680.jpg,"[-0.5765824317932129, 0.1332968920469284, -0.9717545509338379, -0.6522791385650635, 0.29136398434638977, -1.4396065473556519]","[-0.4665188193321228, 0.16077955067157745, -0.6937578916549683, -0.8402345776557922, 0.2794686257839203, -1.3988287448883057]",Success,5,"[-0.5847941637039185, 0.1301315426826477, -0.941278874874115, -0.6559508442878723, 0.2920953929424286, -1.4396320581436157]",0.03311268240213394,"[0.008211731910705566, 0.0031653493642807007, -0.0304756760597229]","[0.003671705722808838, -0.0007314085960388184, 2.5510787963867188e-05]",0.03172095220620623,0.0037367301237512347
2026-03-05T10:43:35,data/playroom/images/DSC05722.jpg,"[0.16968943178653717, 0.29901254177093506, 2.4504034519195557, 1.353190302848816, -0.46284180879592896, -0.27879610657691956]","[0.1289057433605194, 0.3444368839263916, 2.7706298828125, 1.380466341972351, -0.5720536112785339, -0.31532108783721924]",Failed,20,"[0.16445864737033844, 0.2920083701610565, 2.4549124240875244, 1.3562054634094238, -0.46027401089668274, -0.2806779444217682]",0.05258350074291229,"[0.0052307844161987305, 0.00700417160987854, -0.00450897216796875]","[-0.00301516056060791, -0.002567797899246216, 0.0018818378448486328]",0.009836175860612337,0.003764609604362142
2026-03-05T10:43:36,data/playroom/images/DSC05782.jpg,"[-2.6103906631469727, 0.6221981644630432, -4.809909820556641, -0.17451781034469604, 0.2842457592487335, -0.791438102722168]","[-2.52431583404541, 0.48114004731178284, -4.319871425628662, -0.15791180729866028, 0.2271786332130432, -0.6516960859298706]",Success,4,"[-2.6144723892211914, 0.5826969146728516, -4.816389560699463, -0.17745663225650787, 0.28116482496261597, -0.7907711863517761]",0.03352583572268486,"[0.00408172607421875, 0.03950124979019165, 0.006479740142822266]","[0.0029388219118118286, 0.0030809342861175537, -0.0006669163703918457]",0.04023675254106096,0.004434757473921623
2026-03-05T10:43:37,data/playroom/images/DSC05757.jpg,"[3.1148624420166016, -0.7350034117698669, -4.3299641609191895, -0.3571987450122833, -0.05338659882545471, -0.043030112981796265]","[2.7668745517730713, -0.6024931073188782, -4.358596324920654, -0.41631880402565, -0.04679146781563759, -0.04027804732322693]",Success,4,"[3.101823091506958, -0.742366373538971, -4.320646286010742, -0.3589179813861847, -0.05253858119249344, -0.04365459457039833]",0.03151668235659599,"[0.013039350509643555, 0.007362961769104004, -0.009317874908447266]","[0.0017192363739013672, -0.0008480176329612732, 0.000624481588602066]",0.017636911876405686,0.0020441516636616024
2026-03-05T10:43:37,data/playroom/images/DSC05777.jpg,"[2.200329303741455, 0.3802386224269867, -2.222437858581543, -0.4276857376098633, 0.056860100477933884, -1.422395944595337]","[1.9446183443069458, 0.4903807044029236, -2.135885715484619, -0.3185306787490845, 0.05973349139094353, -1.1205025911331177]",Success,4,"[2.1529698371887207, 0.39300718903541565, -2.2023558616638184, -0.432655394077301, 0.060236379504203796, -1.4178634881973267]",0.030652372166514397,"[0.047359466552734375, -0.012768566608428955, -0.02008199691772461]","[0.004969656467437744, -0.0033762790262699127, -0.004532456398010254]",0.05300228264515552,0.007699083391280886
2026-03-05T10:43:38,data/playroom/images/DSC05686.jpg,"[1.5119001865386963, -0.726080060005188, 1.5257847309112549, 0.4988270103931427, 0.9321917295455933, 1.3475120067596436]","[1.8098819255828857, -0.624707043170929, 1.2768744230270386, 0.35132476687431335, 0.8317872881889343, 1.0270811319351196]",Success,5,"[1.5625869035720825, -0.7047582864761353, 1.4846888780593872, 0.48808109760284424, 0.9224648475646973, 1.3421931266784668]",0.029909441247582436,"[-0.05068671703338623, -0.021321773529052734, 0.041095852851867676]","[0.010745912790298462, 0.009726881980895996, 0.005318880081176758]",0.06864860109040198,0.012121202312824635
2026-03-05T10:43:39,data/playroom/images/DSC05740.jpg,"[0.1866256594657898, 2.37308931350708, 0.32379499077796936, 0.09124106168746948, 0.4085521996021271, -1.5204451084136963]","[0.22215427458286285, 2.343714475631714, 0.25279736518859863, 0.06951209902763367, 0.39599522948265076, -1.7759380340576172]",Success,4,"[0.20329703390598297, 2.3592419624328613, 0.3144106864929199, 0.09431494772434235, 0.40457218885421753, -1.5219701528549194]",0.03451060131192207,"[-0.016671374440193176, 0.01384735107421875, 0.009384304285049438]","[-0.0030738860368728638, 0.003980010747909546, 0.0015250444412231445]",0.02361671070264,0.005596662968313564
2026-03-05T10:43:39,data/playroom/images/DSC05666.jpg,"[-0.12044360488653183, -0.014659471809864044, -0.2508082687854767, 0.058898575603961945, 0.98410564661026, 0.8389727473258972]","[-0.0859028622508049, -0.013800744898617268, -0.17786332964897156, 0.04479503259062767, 1.234134554862976, 0.9299551844596863]",Success,5,"[-0.12151747941970825, -0.03010735660791397, -0.22999557852745056, 0.05857216566801071, 0.9891518354415894, 0.8409326672554016]",0.031036285683512688,"[0.0010738745331764221, 0.015447884798049927, -0.020812690258026123]","[0.0003264099359512329, -0.005046188831329346, -0.0019599199295043945]",0.025941442269530088,0.005520792089577448
2026-03-05T10:43:40,data/playroom/images/DSC05771.jpg,"[3.806147813796997, -3.758272647857666, 2.5848069190979004, 1.819109320640564, -0.5727706551551819, -2.8712563514709473]","[3.446938991546631, -2.6446080207824707, 1.9918755292892456, 1.2946710586547852, -0.6437219381332397, -2.768395185470581]",Success,5,"[3.7955803871154785, -3.7419111728668213, 2.5548243522644043, 1.8132492303848267, -0.5721941590309143, -2.869173049926758]",0.018475189805030823,"[0.010567426681518555, -0.016361474990844727, 0.029982566833496094]","[0.005860090255737305, -0.0005764961242675781, -0.002083301544189453]",0.03575363875845881,0.00507800496163785
2026-03-05T10:43:41,data/playroom/images/DSC05640.jpg,"[-3.465308427810669, 1.1047862768173218, -3.3232994079589844, 0.6919406652450562, -0.1722429394721985, -1.9398359060287476]","[-2.623880624771118, 0.7946186661720276, -3.000178813934326, 0.890650749206543, -0.14293350279331207, -2.3286349773406982]",Failed,20,"[-2.973410129547119, 0.6968342661857605, -3.797560691833496, 0.7573108077049255, -0.17677989602088928, -1.9441665410995483]",0.10239208489656448,"[-0.4918982982635498, 0.4079520106315613, 0.4742612838745117]","[-0.06537014245986938, 0.004536956548690796, 0.004330635070800781]",0.7958093642294051,0.06491744274748903
2026-03-05T10:43:42,data/playroom/images/DSC05687.jpg,"[-3.2719786167144775, -0.15076404809951782, -0.3183102011680603, -1.3463529348373413, -1.3255722522735596, 0.46599912643432617]","[-2.6231393814086914, -0.13296449184417725, -0.319330632686615, -1.7227927446365356, -1.35295832157135, 0.4902797043323517]",Failed,20,"[-2.993407964706421, -0.011436806060373783, -0.35962042212486267, -1.2995574474334717, -1.278865098953247, 0.5206868052482605]",0.07321839034557343,"[-0.27857065200805664, -0.13932724203914404, 0.04131022095680237]","[-0.04679548740386963, -0.0467071533203125, -0.054687678813934326]",0.314197744883581,0.11088897978136458
